"Id","Label","Degree","Betweenness","Expression"
"3692","EIF6",1,0,0.79469
"3693","ITGB5",1,0,0.7478
"3696","ITGB8",1,0,0.77752
"3710","ITPR3",1,0,0.71831
"3712","IVD",1,0,0.54908
"3716","JAK1",1,0,0.38787
"3732","CD82",1,0,0.43384
"3738","KCNA3",1,0,0.37527
"373863","DND1",1,0,0.34574
"374354","NHLRC2",1,0,0.56601
"374654","KIF7",1,0,0.35023
"374659","HDDC3",1,0,0.41346
"375035","SFT2D2",1,0,0.33863
"375248","ANKRD36",1,0,0.49462
"3755","KCNG1",1,0,0.69871
"375757","SWI5",1,0,0.55723
"3759","KCNJ2",1,0,0.44089
"3762","KCNJ5",1,0,0.41764
"376267","RAB15",1,0,0.34629
"3778","KCNMA1",1,0,0.40443
"378","ARF4",1,0,0.65425
"3782","KCNN3",1,0,0.52129
"3783","KCNN4",1,0,0.87728
"3790","KCNS3",1,0,0.50591
"3795","KHK",1,0,0.35798
"3799","KIF5B",1,0,0.38113
"3831","KLC1",1,0,0.40759
"3835","KIF22",1,0,0.69901
"3855","KRT7",1,0,0.48378
"3861","KRT14",1,0,0.71552
"387509","GPR153",1,0,0.45583
"387521","TMEM189",1,0,0.42212
"387882","C12orf75",1,0,0.78392
"388272","C16orf87",1,0,0.4339
"389","RHOC",1,0,1.2389
"389072","PLEKHM3",1,0,0.39122
"389203","C4orf52",1,0,0.44023
"389400","GFRAL",1,0,0.3479
"389541","LAMTOR4",1,0,0.76055
"3897","L1CAM",1,0,0.35219
"3913","LAMB2",1,0,0.40021
"3920","LAMP2",1,0,0.70538
"3927","LASP1",1,0,0.37529
"3949","LDLR",1,0,0.56659
"3954","LETM1",1,0,0.47298
"396","ARHGDIA",1,0,0.46126
"3976","LIF",1,0,0.35262
"3985","LIMK2",1,0,0.52417
"3987","LIMS1",1,0,0.42998
"399","RHOH",1,0,0.35424
"4000","LMNA",1,0,0.36649
"400506","C16orf88",1,0,0.38384
"4007","PRICKLE3",1,0,0.48944
"4013","VWA5A",1,0,0.48593
"4017","LOXL2",1,0,0.60516
"4023","LPL",1,0,0.41375
"403","ARL3",1,0,0.65718
"4069","LYZ",1,0,0.42866
"4071","TM4SF1",1,0,0.87974
"4074","M6PR",1,0,0.62125
"408050","NOMO3",1,0,0.42702
"4094","MAF",1,0,0.7038
"4101","MAGEA2",1,0,0.51969
"4102","MAGEA3",1,0,0.97677
"4103","MAGEA4",1,0,0.52045
"4105","MAGEA6",1,0,1.1781
"4109","MAGEA10",1,0,0.44876
"411","ARSB",1,0,0.40593
"4111","MAGEA12",1,0,0.6417
"4122","MAN2A2",1,0,0.35832
"4123","MAN2C1",1,0,0.3611
"4134","MAP4",1,0,0.70752
"4149","MAX",1,0,0.33653
"4150","MAZ",1,0,0.34993
"415116","PIM3",1,0,0.43975
"4152","MBD1",1,0,0.372
"4154","MBNL1",1,0,0.4001
"4158","MC2R",1,0,0.41498
"4162","MCAM",1,0,0.63434
"4171","MCM2",1,0,0.45564
"4172","MCM3",1,0,0.40435
"4174","MCM5",1,0,0.54283
"4175","MCM6",1,0,0.48783
"4176","MCM7",1,0,0.70053
"4190","MDH1",1,0,0.34213
"4201","MEA1",1,0,0.51433
"4205","MEF2A",1,0,0.37304
"4210","MEFV",1,0,0.42459
"4234","METTL1",1,0,0.6699
"4237","MFAP2",1,0,0.52183
"4240","MFGE8",1,0,0.39369
"4261","CIITA",1,0,0.57592
"4282","MIF",1,0,0.62433
"4288","MKI67",1,0,0.53345
"4292","MLH1",1,0,0.55335
"4317","MMP8",1,0,0.42937
"4331","MNAT1",1,0,0.46618
"4336","MOBP",1,0,0.4153
"4340","MOG",1,0,0.41892
"4352","MPL",1,0,0.43509
"4358","MPV17",1,0,0.64479
"440","ASNS",1,0,0.82013
"440275","EIF2AK4",1,0,0.55216
"440590","ZYG11A",1,0,0.39077
"4436","MSH2",1,0,0.39494
"4478","MSN",1,0,0.60783
"4482","MSRA",1,0,0.37789
"4493","MT1E",1,0,0.42886
"4495","MT1G",1,0,0.35975
"4501","MT1X",1,0,0.69228
"4502","MT2A",1,0,0.85241
"4507","MTAP",1,0,0.8478
"4521","NUDT1",1,0,0.39461
"4580","MTX1",1,0,0.44144
"4595","MUTYH",1,0,0.40351
"4597","MVD",1,0,0.39917
"4600","MX2",1,0,0.70416
"4616","GADD45B",1,0,0.47704
"4643","MYO1E",1,0,0.62907
"4649","MYO9A",1,0,0.35411
"4650","MYO9B",1,0,0.52386
"4665","NAB2",1,0,0.44971
"4666","NACA",1,0,1.0446
"4691","NCL",1,0,0.92983
"4700","NDUFA6",1,0,0.53976
"4704","NDUFA9",1,0,0.68863
"4705","NDUFA10",1,0,0.69983
"4709","NDUFB3",1,0,0.47336
"471","ATIC",1,0,0.61337
"4714","NDUFB8",1,0,0.66397
"4716","NDUFB10",1,0,0.42803
"473","RERE",1,0,0.4477
"4733","DRG1",1,0,0.69447
"4734","NEDD4",1,0,0.45437
"4739","NEDD9",1,0,0.39146
"475","ATOX1",1,0,0.62537
"4760","NEUROD1",1,0,0.47387
"4761","NEUROD2",1,0,0.42142
"477","ATP1A2",1,0,0.40326
"4771","NF2",1,0,0.36995
"4775","NFATC3",1,0,0.46361
"4784","NFIX",1,0,0.42084
"4796","TONSL",1,0,0.39672
"4804","NGFR",1,0,0.60704
"4817","NIT1",1,0,0.33858
"4820","NKTR",1,0,0.5457
"4831","NME2",1,0,0.68501
"4839","NOP2",1,0,0.6939
"4841","NONO",1,0,0.54191
"4842","NOS1",1,0,0.40839
"4848","CNOT2",1,0,0.34684
"4849","CNOT3",1,0,0.46771
"4850","CNOT4",1,0,0.34359
"4860","PNP",1,0,0.391
"4862","NPAS2",1,0,0.50114
"4868","NPHS1",1,0,0.35397
"488","ATP2A2",1,0,0.33958
"4893","NRAS",1,0,0.40405
"4907","NT5E",1,0,0.68855
"4913","NTHL1",1,0,0.42151
"4921","DDR2",1,0,0.46625
"493","ATP2B4",1,0,0.50548
"493829","TRIM72",1,0,0.41834
"4942","OAT",1,0,0.6066
"4953","ODC1",1,0,0.57359
"4967","OGDH",1,0,0.43508
"4968","OGG1",1,0,0.42717
"4983","OPHN1",1,0,0.38007
"4985","OPRD1",1,0,0.35278
"4988","OPRM1",1,0,0.54137
"4998","ORC1",1,0,0.54799
"50","ACO2",1,0,0.56923
"5000","ORC4",1,0,0.34343
"5032","P2RY11",1,0,0.37739
"5034","P4HB",1,0,0.51209
"5036","PA2G4",1,0,0.50727
"5037","PEBP1",1,0,0.42397
"5045","FURIN",1,0,0.65858
"50485","SMARCAL1",1,0,0.53972
"50507","NOX4",1,0,0.33822
"50511","SYCP3",1,0,0.3941
"5055","SERPINB2",1,0,0.56671
"5058","PAK1",1,0,0.38808
"50626","CYHR1",1,0,0.3806
"5066","PAM",1,0,0.37622
"5073","PARN",1,0,0.48311
"50813","COPS7A",1,0,0.6079
"50863","NTM",1,0,0.68475
"5093","PCBP1",1,0,0.72369
"5094","PCBP2",1,0,0.51676
"5097","PCDH1",1,0,0.40408
"51011","FAHD2A",1,0,0.46976
"51018","RRP15",1,0,0.56636
"51021","MRPS16",1,0,0.51866
"51026","GOLT1B",1,0,0.47844
"5104","SERPINA5",1,0,0.37241
"51056","LAP3",1,0,0.51742
"5106","PCK2",1,0,0.53298
"51067","YARS2",1,0,0.51635
"51069","MRPL2",1,0,0.51357
"51072","MEMO1",1,0,0.39836
"51078","THAP4",1,0,0.69199
"51088","KLHL5",1,0,0.34722
"51093","RRNAD1",1,0,0.38668
"51097","SCCPDH",1,0,0.58705
"51103","NDUFAF1",1,0,0.38419
"51107","APH1A",1,0,0.38315
"51109","RDH11",1,0,0.36036
"51112","TRAPPC12",1,0,0.63878
"51116","MRPS2",1,0,0.41336
"51122","COMMD2",1,0,0.42883
"51144","HSD17B12",1,0,0.43116
"51154","MRTO4",1,0,0.44472
"51163","DBR1",1,0,0.41156
"51170","HSD17B11",1,0,0.48231
"51176","LEF1",1,0,0.47437
"51192","CKLF",1,0,0.48631
"51202","DDX47",1,0,0.82751
"51203","NUSAP1",1,0,0.36694
"51205","ACP6",1,0,0.5611
"51228","GLTP",1,0,0.52519
"51232","CRIM1",1,0,0.70416
"51234","EMC4",1,0,0.59112
"51239","ANKRD39",1,0,0.73122
"51244","CCDC174",1,0,0.42247
"51246","SHISA5",1,0,0.43159
"51248","PDZD11",1,0,0.35968
"51252","FAM178B",1,0,0.41156
"51258","MRPL51",1,0,1.1982
"51259","TMEM216",1,0,0.59154
"51263","MRPL30",1,0,0.46634
"5127","CDK16",1,0,0.33633
"51283","BFAR",1,0,0.64852
"51284","TLR7",1,0,0.52228
"51290","ERGIC2",1,0,0.80501
"51300","TIMMDC1",1,0,0.65296
"51303","FKBP11",1,0,0.63989
"51312","SLC25A37",1,0,0.35631
"51315","KRCC1",1,0,0.44616
"51329","ARL6IP4",1,0,0.3373
"51330","TNFRSF12A",1,0,0.55997
"51367","POP5",1,0,0.4802
"51372","TMA7",1,0,0.50153
"51374","ATRAID",1,0,0.64919
"51386","EIF3L",1,0,0.49814
"51388","NIP7",1,0,0.62062
"51393","TRPV2",1,0,0.59075
"51398","WDR83OS",1,0,0.63264
"5141","PDE4A",1,0,0.40022
"51421","AMOTL2",1,0,0.47795
"51428","DDX41",1,0,0.41474
"51433","ANAPC5",1,0,0.50026
"51438","MAGEC2",1,0,0.40495
"51441","YTHDF2",1,0,0.51808
"51451","LCMT1",1,0,0.61765
"51454","GULP1",1,0,0.70226
"51455","REV1",1,0,0.34921
"51465","UBE2J1",1,0,0.5019
"51493","C22orf28",1,0,1.0181
"5151","PDE8A",1,0,0.39607
"51512","GTSE1",1,0,0.56312
"51514","DTL",1,0,0.43842
"51517","NCKIPSD",1,0,0.39026
"51522","TMEM14C",1,0,0.76227
"51526","C20orf111",1,0,0.34987
"51530","ZC3HC1",1,0,0.52475
"51535","PPHLN1",1,0,0.33107
"51537","MTFP1",1,0,0.44891
"51538","ZCCHC17",1,0,0.62863
"5154","PDGFA",1,0,0.64976
"51540","SCLY",1,0,0.40164
"51547","SIRT7",1,0,0.48498
"51557","LGSN",1,0,0.40901
"51586","MED15",1,0,0.60115
"51592","TRIM33",1,0,0.43306
"51593","SRRT",1,0,0.34346
"51594","NBAS",1,0,0.47014
"51596","CUTA",1,0,0.61125
"51599","LSR",1,0,0.3923
"51602","NOP58",1,0,0.54922
"51608","GET4",1,0,0.579
"51621","KLF13",1,0,0.33432
"51634","RBMX2",1,0,0.3729
"51649","MRPS23",1,0,0.35171
"51654","CDK5RAP1",1,0,0.47275
"51657","STYXL1",1,0,0.52524
"51659","GINS2",1,0,0.51172
"51661","FKBP7",1,0,0.36644
"51665","ASB1",1,0,0.3445
"51692","CPSF3",1,0,0.5857
"51700","CYB5R2",1,0,0.57885
"51728","POLR3K",1,0,0.74613
"51734","MSRB1",1,0,0.38363
"51768","TM7SF3",1,0,0.43835
"51805","COQ3",1,0,0.49265
"5184","PEPD",1,0,0.34216
"5190","PEX6",1,0,0.55379
"5195","PEX14",1,0,0.42039
"52","ACP1",1,0,0.70275
"5204","PFDN5",1,0,0.59098
"5213","PFKM",1,0,0.57168
"5214","PFKP",1,0,0.58094
"5226","PGD",1,0,0.88388
"5230","PGK1",1,0,0.35203
"5232","PGK2",1,0,0.39681
"5238","PGM3",1,0,0.44799
"5261","PHKG2",1,0,0.47942
"5270","SERPINE2",1,0,0.88591
"5271","SERPINB8",1,0,0.40996
"5272","SERPINB9",1,0,0.3842
"5273","SERPINB10",1,0,0.45002
"5279","PIGC",1,0,0.34888
"529","ATP6V1E1",1,0,0.66021
"5292","PIM1",1,0,0.43249
"5293","PIK3CD",1,0,0.40289
"5315","PKM",1,0,1.3477
"5316","PKNOX1",1,0,0.45711
"5329","PLAUR",1,0,0.91842
"533","ATP6V0B",1,0,0.84958
"53371","NUP54",1,0,0.57854
"5339","PLEC",1,0,0.63426
"53407","STX18",1,0,0.41877
"5355","PLP2",1,0,0.47866
"5365","PLXNB3",1,0,0.4296
"5372","PMM1",1,0,0.5695
"5373","PMM2",1,0,0.68281
"5376","PMP22",1,0,0.46036
"53827","FXYD5",1,0,0.92062
"5393","EXOSC9",1,0,0.68911
"5394","EXOSC10",1,0,0.54259
"53981","CPSF2",1,0,0.38733
"54187","NANS",1,0,0.44162
"54206","ERRFI1",1,0,0.39322
"5422","POLA1",1,0,0.3702
"5424","POLD1",1,0,0.36102
"5428","POLG",1,0,0.42647
"5430","POLR2A",1,0,0.51721
"5431","POLR2B",1,0,0.50445
"5432","POLR2C",1,0,0.63804
"54331","GNG2",1,0,0.64508
"5438","POLR2I",1,0,0.39446
"54386","TERF2IP",1,0,0.51013
"54407","SLC38A2",1,0,0.37628
"54434","SSH1",1,0,0.43247
"54442","KCTD5",1,0,0.49171
"54455","FBXO42",1,0,0.44895
"54476","RNF216",1,0,0.52849
"54487","DGCR8",1,0,0.43481
"54496","PRMT7",1,0,0.48706
"54520","CCDC93",1,0,0.48147
"54532","USP53",1,0,0.57069
"54536","EXOC6",1,0,0.43176
"5454","POU3F2",1,0,0.55183
"54541","DDIT4",1,0,0.45876
"54543","TOMM7",1,0,0.7667
"54552","GNL3L",1,0,0.33628
"54555","DDX49",1,0,0.41324
"54596","L1TD1",1,0,0.43292
"54606","DDX56",1,0,0.41352
"54617","INO80",1,0,0.45977
"54626","HES2",1,0,0.35423
"54676","GTPBP2",1,0,0.46067
"5471","PPAT",1,0,0.50224
"54741","LEPROT",1,0,0.57665
"54742","LY6K",1,0,0.57668
"54762","GRAMD1C",1,0,0.49766
"54764","ZRANB1",1,0,0.38426
"54788","DNAJB12",1,0,0.37517
"5479","PPIB",1,0,0.92023
"54805","CNNM2",1,0,0.39156
"54839","LRRC49",1,0,0.42636
"54849","DEF8",1,0,0.43216
"54856","GON4L",1,0,0.34989
"54859","ELP6",1,0,0.3976
"548593","SLX1A",1,0,0.40257
"54867","TMEM214",1,0,0.56938
"54870","QRICH1",1,0,0.41852
"54872","PIGG",1,0,0.4404
"54876","DCAF16",1,0,0.41935
"54880","BCOR",1,0,0.47723
"54890","ALKBH5",1,0,0.40189
"54891","INO80D",1,0,0.52991
"54902","TTC19",1,0,0.4909
"54928","IMPAD1",1,0,0.48501
"54939","COMMD4",1,0,0.62472
"54940","OCIAD1",1,0,0.54886
"54946","SLC41A3",1,0,0.44076
"54947","LPCAT2",1,0,0.76367
"54952","TRNAU1AP",1,0,0.47337
"54954","FAM120C",1,0,0.4866
"5496","PPM1G",1,0,0.65071
"54971","BANP",1,0,0.34236
"54977","SLC25A38",1,0,0.7454
"54994","GID8",1,0,0.46234
"55002","TMCO3",1,0,0.37492
"55006","TRMT61B",1,0,0.58223
"55017","C14orf119",1,0,0.36813
"55023","PHIP",1,0,0.35991
"55034","MOCOS",1,0,0.59899
"55037","PTCD3",1,0,0.42214
"55041","PLEKHB2",1,0,0.74831
"55051","NRDE2",1,0,0.42263
"55052","MRPL20",1,0,0.87025
"55054","ATG16L1",1,0,0.51642
"55066","PDPR",1,0,0.48845
"55069","TMEM248",1,0,0.38012
"55072","RNF31",1,0,0.44565
"55080","TAPBPL",1,0,0.39802
"55093","WDYHV1",1,0,0.36422
"55095","SAMD4B",1,0,0.34823
"55107","ANO1",1,0,0.54649
"55110","MAGOHB",1,0,0.66264
"55114","ARHGAP17",1,0,0.37214
"55116","TMEM39B",1,0,0.40076
"55119","PRPF38B",1,0,0.44732
"55131","RBM28",1,0,0.37571
"55133","SRBD1",1,0,0.42527
"55135","WRAP53",1,0,0.38444
"5514","PPP1R10",1,0,0.41551
"55144","LRRC8D",1,0,0.35613
"55147","RBM23",1,0,0.36847
"55149","MTPAP",1,0,0.79064
"55154","MSTO1",1,0,0.40029
"55159","RFWD3",1,0,0.43334
"55161","TMEM33",1,0,0.8994
"55163","PNPO",1,0,0.38964
"55168","MRPS18A",1,0,0.60082
"55177","FAM82A2",1,0,0.35956
"55181","SMG8",1,0,0.3572
"55182","RNF220",1,0,0.41495
"55188","RIC8B",1,0,0.36807
"55192","DNAJC17",1,0,0.59929
"55198","APPL2",1,0,0.35485
"552","AVPR1A",1,0,0.36159
"55209","SETD5",1,0,0.37266
"55210","ATAD3A",1,0,0.57752
"55211","DPPA4",1,0,0.36674
"55215","FANCI",1,0,0.4589
"55229","PANK4",1,0,0.48084
"55233","MOB1A",1,0,0.62864
"55234","SMU1",1,0,0.64686
"55239","OGFOD1",1,0,0.45543
"55249","YY1AP1",1,0,0.55168
"55252","ASXL2",1,0,0.3987
"55253","TYW1",1,0,0.55543
"55254","TMEM39A",1,0,0.54706
"55257","MRGBP",1,0,0.42487
"55266","TMEM19",1,0,0.33758
"55272","IMP3",1,0,0.50868
"55276","PGM2",1,0,0.37759
"55278","QRSL1",1,0,0.35872
"55280","CWF19L1",1,0,0.48201
"552900","BOLA2B",1,0,0.50728
"55308","DDX19A",1,0,0.37425
"5531","PPP4C",1,0,0.41809
"553115","PEF1",1,0,0.51331
"55319","TMA16",1,0,0.39046
"55323","LARP6",1,0,0.34261
"55327","LIN7C",1,0,0.33212
"55330","BLOC1S4",1,0,0.37941
"55351","STK32B",1,0,0.62558
"55352","C17orf79",1,0,0.43493
"55355","HJURP",1,0,0.33174
"55361","PI4K2A",1,0,0.43197
"5538","PPT1",1,0,0.44282
"55388","MCM10",1,0,0.44409
"5546","PRCC",1,0,0.54591
"55471","NDUFAF7",1,0,0.4059
"5549","PRELP",1,0,0.59197
"5550","PREP",1,0,0.53913
"55500","ETNK1",1,0,0.73505
"55505","NOP10",1,0,0.55481
"55509","BATF3",1,0,0.44768
"55527","FEM1A",1,0,0.36453
"55534","MAML3",1,0,0.53154
"55536","CDCA7L",1,0,0.36501
"5554","PRH1",1,0,0.4358
"55544","RBM38",1,0,0.53219
"55559","HAUS7",1,0,0.35145
"5557","PRIM1",1,0,0.52258
"55572","FOXRED1",1,0,0.36537
"55577","NAGK",1,0,0.39999
"55585","UBE2Q1",1,0,0.4632
"55608","ANKRD10",1,0,0.39757
"55614","KIF16B",1,0,0.46057
"55623","THUMPD1",1,0,0.43617
"55624","POMGNT1",1,0,0.4632
"55625","ZDHHC7",1,0,0.4842
"55627","SMPD4",1,0,0.41499
"5564","PRKAB1",1,0,0.47308
"55644","OSGEP",1,0,0.33893
"55653","BCAS4",1,0,0.53189
"55654","TMEM127",1,0,0.38004
"55658","RNF126",1,0,0.3899
"55661","DDX27",1,0,0.42737
"55666","NPLOC4",1,0,0.5198
"5567","PRKACB",1,0,0.7655
"55676","SLC30A6",1,0,0.36858
"55677","IWS1",1,0,0.42375
"55695","NSUN5",1,0,0.40127
"55701","ARHGEF40",1,0,0.35099
"55707","NECAP2",1,0,0.57154
"5571","PRKAG1",1,0,0.42424
"55717","WDR11",1,0,0.48301
"55720","TSR1",1,0,0.39453
"55735","DNAJC11",1,0,0.58544
"55738","ARFGAP1",1,0,0.34402
"55741","EDEM2",1,0,0.35376
"55744","COA1",1,0,0.42807
"5575","PRKAR1B",1,0,0.65562
"55750","AGK",1,0,0.38577
"55759","WDR12",1,0,0.50316
"55760","DHX32",1,0,0.3576
"55775","TDP1",1,0,0.3697
"55790","CSGALNACT1",1,0,0.50453
"55794","DDX28",1,0,0.45177
"55795","PCID2",1,0,0.51489
"55806","HR",1,0,0.53045
"55810","FOXJ2",1,0,0.49972
"55830","GLT8D1",1,0,0.36045
"55839","CENPN",1,0,0.41377
"55844","PPP2R2D",1,0,0.43223
"55845","BRK1",1,0,0.54156
"55846","ITFG2",1,0,0.50954
"5585","PKN1",1,0,0.34599
"55850","USE1",1,0,0.39074
"55854","ZC3H15",1,0,0.37866
"55858","TMEM165",1,0,0.49283
"55870","ASH1L",1,0,0.36135
"55884","WSB2",1,0,0.55302
"55893","ZNF395",1,0,0.34997
"5590","PRKCZ",1,0,0.50441
"55904","MLL5",1,0,0.34495
"55909","BIN3",1,0,0.42299
"55917","CTTNBP2NL",1,0,0.55275
"55920","RCC2",1,0,0.80642
"55929","DMAP1",1,0,0.43449
"5595","MAPK3",1,0,0.42122
"55970","GNG12",1,0,0.59453
"56006","SMG9",1,0,0.53754
"56033","BARX1",1,0,0.39121
"5604","MAP2K1",1,0,0.51251
"56052","ALG1",1,0,0.38908
"5606","MAP2K3",1,0,0.58708
"56061","UBFD1",1,0,0.37969
"56159","TEX11",1,0,0.41985
"56165","TDRD1",1,0,0.40152
"56243","KIAA1217",1,0,0.41407
"56256","SERTAD4",1,0,0.4071
"56257","MEPCE",1,0,0.36069
"56259","CTNNBL1",1,0,0.68165
"563","AZGP1",1,0,0.48764
"5631","PRPS1",1,0,0.46292
"56339","METTL3",1,0,0.3379
"5634","PRPS2",1,0,0.71759
"56342","PPAN",1,0,0.37246
"5655","KLK10",1,0,0.36161
"56650","CLDND1",1,0,0.38366
"56655","POLE4",1,0,0.45413
"567","B2M",1,0,0.52757
"56829","ZC3HAV1",1,0,0.44405
"56850","GRIPAP1",1,0,0.36487
"56851","EMC7",1,0,0.50168
"56852","RAD18",1,0,0.34585
"5686","PSMA5",1,0,0.46939
"56882","CDC42SE1",1,0,0.36081
"56886","UGGT1",1,0,0.70479
"56888","KCMF1",1,0,0.44274
"56897","WRNIP1",1,0,0.38626
"56898","BDH2",1,0,0.34062
"56902","PNO1",1,0,0.50502
"56905","C15orf39",1,0,0.41636
"56910","STARD7",1,0,0.35198
"56915","EXOSC5",1,0,0.3715
"56937","PMEPA1",1,0,1.1197
"56948","SDR39U1",1,0,0.44897
"56965","PARP6",1,0,0.47001
"56970","ATXN7L3",1,0,0.3663
"56975","FAM20C",1,0,0.37306
"5699","PSMB10",1,0,0.35422
"56992","KIF15",1,0,0.38535
"56993","TOMM22",1,0,0.40136
"56994","CHPT1",1,0,0.34137
"56998","CTNNBIP1",1,0,0.62478
"5700","PSMC1",1,0,0.49887
"57010","CABP4",1,0,0.44735
"57017","COQ9",1,0,0.36394
"57018","CCNL1",1,0,0.51079
"57019","CIAPIN1",1,0,0.77187
"57026","PDXP",1,0,0.41736
"5704","PSMC4",1,0,0.36726
"57060","PCBP4",1,0,0.44812
"5707","PSMD1",1,0,0.44834
"57117","INTS12",1,0,0.38322
"57122","NUP107",1,0,1.0749
"57128","LYRM4",1,0,0.42286
"5713","PSMD7",1,0,0.5094
"57130","ATP13A1",1,0,0.44746
"5714","PSMD8",1,0,0.36174
"57142","RTN4",1,0,0.88946
"57146","TMEM159",1,0,0.52559
"5715","PSMD9",1,0,0.5644
"57154","SMURF1",1,0,0.5302
"5716","PSMD10",1,0,0.42782
"57182","ANKRD50",1,0,0.35787
"57184","FAM219B",1,0,0.47353
"57185","NIPAL3",1,0,0.69019
"57217","TTC7A",1,0,0.34362
"57228","SMAGP",1,0,0.63573
"5723","PSPH",1,0,0.42369
"5725","PTBP1",1,0,0.41123
"5727","PTCH1",1,0,0.34239
"573","BAG1",1,0,0.42927
"57333","RCN3",1,0,0.62016
"57379","AICDA",1,0,0.39119
"5740","PTGIS",1,0,0.44641
"57404","CYP20A1",1,0,0.40851
"57406","ABHD6",1,0,0.38176
"57448","BIRC6",1,0,0.43548
"57465","TBC1D24",1,0,0.37055
"57470","LRRC47",1,0,0.40031
"57539","WDR35",1,0,0.35494
"57542","KLHDC5",1,0,0.50408
"57545","CC2D2A",1,0,0.47733
"57553","MICAL3",1,0,0.42157
"57559","STAMBPL1",1,0,0.3317
"5757","PTMA",1,0,0.95005
"57575","PCDH10",1,0,0.44764
"57580","PREX1",1,0,0.56493
"57584","ARHGAP21",1,0,0.47279
"57586","SYT13",1,0,0.33423
"57599","WDR48",1,0,0.34127
"57619","SHROOM3",1,0,0.35272
"57620","STIM2",1,0,0.37508
"5763","PTMS",1,0,0.73774
"57634","EP400",1,0,0.57763
"5768","QSOX1",1,0,0.74069
"57680","CHD8",1,0,0.47253
"57695","USP37",1,0,0.44655
"57696","DDX55",1,0,0.52575
"57700","FAM160B1",1,0,0.53397
"57703","CWC22",1,0,0.4048
"57709","SLC7A14",1,0,0.44827
"57727","NCOA5",1,0,0.49017
"57761","TRIB3",1,0,0.83407
"57794","SUGP1",1,0,0.45314
"57798","GATAD1",1,0,0.43376
"5780","PTPN9",1,0,0.35526
"57819","LSM2",1,0,0.44734
"5784","PTPN14",1,0,0.51113
"57862","ZNF410",1,0,0.4327
"5792","PTPRF",1,0,0.37625
"580","BARD1",1,0,0.48414
"5814","PURB",1,0,0.34308
"58190","CTDSP1",1,0,0.4326
"5831","PYCR1",1,0,0.51529
"5832","ALDH18A1",1,0,0.71054
"5834","PYGB",1,0,0.91968
"58477","SRPRB",1,0,0.73213
"58489","FAM108C1",1,0,0.51979
"58494","JAM2",1,0,0.43884
"58496","LY6G5B",1,0,0.36537
"58505","OSTC",1,0,0.51967
"58526","MID1IP1",1,0,0.39322
"5860","QDPR",1,0,0.5899
"5868","RAB5A",1,0,0.49229
"5872","RAB13",1,0,0.63947
"5883","RAD9A",1,0,0.52764
"5893","RAD52",1,0,0.89013
"5901","RAN",1,0,0.45762
"5902","RANBP1",1,0,0.78969
"5905","RANGAP1",1,0,0.35142
"5908","RAP1B",1,0,0.39831
"5916","RARG",1,0,0.37553
"59269","HIVEP3",1,0,0.33874
"5927","KDM5A",1,0,0.73589
"59271","EVA1C",1,0,0.501
"59277","NTN4",1,0,0.37621
"59341","TRPV4",1,0,0.47255
"5936","RBM4",1,0,0.43096
"5939","RBMS2",1,0,0.57397
"5965","RECQL",1,0,0.70571
"597","BCL2A1",1,0,0.33185
"5982","RFC2",1,0,0.44493
"5985","RFC5",1,0,0.52774
"60","ACTB",1,0,0.63404
"6001","RGS10",1,0,0.57168
"6004","RGS16",1,0,0.34324
"60312","AFAP1",1,0,0.35338
"60313","GPBP1L1",1,0,0.46634
"60343","FAM3A",1,0,0.39826
"60370","AVPI1",1,0,0.79297
"60386","SLC25A19",1,0,0.37332
"6046","BRD2",1,0,0.57841
"60488","MRPS35",1,0,0.34168
"60490","PPCDC",1,0,0.54009
"60491","NIF3L1",1,0,0.59851
"6059","ABCE1",1,0,0.34307
"60673","C12orf44",1,0,0.59543
"60681","FKBP10",1,0,0.3702
"607","BCL9",1,0,0.43656
"617","BCS1L",1,0,0.56619
"6238","RRBP1",1,0,0.3433
"6241","RRM2",1,0,0.63941
"6242","RTKN",1,0,0.43947
"6249","CLIP1",1,0,0.35389
"6273","S100A2",1,0,0.39038
"6277","S100A6",1,0,1.504
"6281","S100A10",1,0,0.55204
"6282","S100A11",1,0,0.66935
"6284","S100A13",1,0,0.96049
"6285","S100B",1,0,0.8636
"6302","TSPAN31",1,0,0.39008
"6305","SBF1",1,0,0.38629
"631","BFSP1",1,0,0.34801
"636","BICD1",1,0,0.5322
"6367","CCL22",1,0,0.4188
"6382","SDC1",1,0,0.44891
"6385","SDC4",1,0,1.3602
"6388","SDF2",1,0,0.52857
"63898","SH2D4A",1,0,0.43833
"63905","MANBAL",1,0,0.58525
"6391","SDHC",1,0,0.61171
"63910","SLC17A9",1,0,0.38828
"63940","GPSM3",1,0,0.40902
"63941","NECAB3",1,0,0.51723
"63943","FKBPL",1,0,0.41183
"63951","DMRTA1",1,0,0.33002
"6396","SEC13",1,0,0.91729
"63967","CLSPN",1,0,0.38743
"63979","FIGNL1",1,0,0.40762
"64114","TMBIM1",1,0,0.55539
"64129","TINAGL1",1,0,0.71589
"64131","XYLT1",1,0,0.34294
"641455","POTEM",1,0,0.33803
"64147","KIF9",1,0,0.3767
"64149","C17orf75",1,0,0.5434
"64207","IRF2BPL",1,0,0.45844
"6421","SFPQ",1,0,0.38091
"6422","SFRP1",1,0,0.34428
"64220","STRA6",1,0,0.53086
"64225","ATL2",1,0,0.34671
"64236","PDLIM2",1,0,0.54433
"64283","ARHGEF28",1,0,0.40927
